728.633	-6903.6	0.0279451	-0.0631683	3345.66	5346.15	
730.606	-6903.08	0.0281041	-0.0635105	3343.69	5346.84	
732.578	-6902.55	0.0282636	-0.0638536	3341.72	5347.52	
734.55	-6902.02	0.0284235	-0.0641977	3339.75	5348.2	
736.522	-6901.49	0.0285839	-0.0645426	3337.78	5348.88	
738.493	-6900.95	0.0287448	-0.0648885	3335.81	5349.55	
740.465	-6900.42	0.0289062	-0.0652353	3333.84	5350.23	
742.436	-6899.88	0.0290681	-0.065583	3331.87	5350.9	
744.407	-6899.35	0.0292305	-0.0659316	3329.9	5351.57	
746.378	-6898.81	0.0293934	-0.0662811	3327.92	5352.24	
748.349	-6898.27	0.0295567	-0.0666315	3325.95	5352.91	
750.32	-6897.73	0.0297206	-0.0669828	3323.97	5353.58	
752.29	-6897.18	0.0298849	-0.0673351	3321.99	5354.25	
754.261	-6896.64	0.0300497	-0.0676882	3320.01	5354.91	
756.231	-6896.09	0.030215	-0.0680423	3318.04	5355.57	
758.201	-6895.55	0.0303809	-0.0683973	3316.06	5356.23	
760.171	-6895	0.0305472	-0.0687531	3314.07	5356.89	
762.14	-6894.45	0.0307139	-0.0691099	3312.09	5357.55	
764.11	-6893.9	0.0308812	-0.0694676	3310.11	5358.21	
766.079	-6893.34	0.031049	-0.0698263	3308.13	5358.87	
768.049	-6892.79	0.0312173	-0.0701858	3306.14	5359.52	
770.018	-6892.23	0.031386	-0.0705462	3304.16	5360.17	
771.987	-6891.67	0.0315553	-0.0709076	3302.17	5360.82	
773.956	-6891.12	0.031725	-0.0712698	3300.18	5361.47	
775.924	-6890.56	0.0318953	-0.071633	3298.19	5362.12	
777.893	-6889.99	0.032066	-0.0719971	3296.2	5362.77	
779.861	-6889.43	0.0322372	-0.072362	3294.21	5363.41	
781.829	-6888.87	0.0324089	-0.0727279	3292.22	5364.06	
783.797	-6888.3	0.0325812	-0.0730947	3290.23	5364.7	
785.765	-6887.73	0.0327539	-0.0734624	3288.24	5365.34	
787.732	-6887.16	0.0329271	-0.0738311	3286.24	5365.98	
789.7	-6886.59	0.0331008	-0.0742006	3284.25	5366.61	
791.667	-6886.02	0.033275	-0.074571	3282.25	5367.25	
793.634	-6885.45	0.0334497	-0.0749424	3280.26	5367.89	
795.601	-6884.87	0.0336249	-0.0753146	3278.26	5368.52	
797.568	-6884.3	0.0338006	-0.0756878	3276.26	5369.15	
799.535	-6883.72	0.0339767	-0.0760619	3274.26	5369.78	
801.501	-6883.14	0.0341534	-0.0764368	3272.26	5370.41	
803.467	-6882.56	0.0343306	-0.0768127	3270.26	5371.03	
805.434	-6881.98	0.0345083	-0.0771895	3268.26	5371.66	
807.4	-6881.39	0.0346865	-0.0775672	3266.26	5372.28	
809.365	-6880.81	0.0348652	-0.0779458	3264.25	5372.91	
811.331	-6880.22	0.0350443	-0.0783254	3262.25	5373.53	
813.296	-6879.63	0.035224	-0.0787058	3260.24	5374.15	
815.262	-6879.05	0.0354042	-0.0790871	3258.23	5374.76	
